id,label,text
1472345_1,NO,"""Closing as dupe."""
354179_1,YES,"""great, thanks Joel."""
2512266_1,NO,"""Marek Novotny <mnovotny@redhat.com> made a comment on [bug 883918|https://bugzilla.redhat.com/show_bug.cgi?id=883918]  This will be fixed/upgraded to GWT 2.5 in WFK 2.3."""
562642_1,NO,"""Per Doğacan's comment, we need to reopen this and test out his new patch for it."""
562642_2,NO,"""Andrzej, I'd be happy if you reassigned to you, however, I will have some time on Tuesday to look at this if you don't until then."""
1210080_1,NO,"""latest from RB"""
397947_1,NO,"""commit fix http://svn.apache.org/viewvc?rev=729857&view=rev to nmr project http://svn.apache.org/viewvc?rev=729894&view=rev to features project"""
437102_1,NO,"""Robbie,  Could you please review and commit the patch?"""
1477180_1,NO,"""Hmm, it did work on monday for me; strange, I'll have a look at it right now"""
1648070_1,NO,"""reviewed and committed patch."""
1648070_2,NO,"""Thanks Charitha."""
2178588_1,NO,"""Added to portletswap, but not the distro until we have themed groupings."""
1593075_1,NO,"""Thanks for reporting."""
1593075_2,NO,"""Yeah classloading in JBoss is a bit tricky :)"""
205810_1,YES,"""Thanks for reporting, solved!"""
1945698_1,NO,"""Applied slightly modified patch in [r18180|http://fisheye.codehaus.org/changelog/mojo/?cs=18180]."""
1945698_2,NO,"""Thanks!"""
817949_1,NO,"""[~ashutoshc] Thanks."""
938924_1,NO,"""The rpc changes look good to me in the patch (smile)"""
1465991_1,NO,"""I will rewrite that part."""
2134187_1,NO,"""Scratch that, this fails horribly after the change to unparsing negative numbers as hex."""
2334381_1,NO,"""Fixed in next savara release."""
1647861_1,NO,"""Some more work towards full SAAJ 1.3 implementation."""
929227_1,NO,"""Patch for 0.96 corresponding to latest trunk patch."""
286038_1,YES,"""it belongs to faces 1.2 :)"""
520700_1,NO,"""Thanks Amit,  Your patch is in trunk at r832776, R9.04 r832779 """
1413572_1,NO,"""We decided not to support jdk13 jvms with 10.3, so there's no point in attempting to change anything at this point."""
693792_1,NO,"""OK thanks for the review guys!"""
693792_2,NO,"""I'll commit soon."""
1210099_1,NO,"""Patch committed."""
580709_1,YES,"""Ok cool, this is just a matter of adding strings to the various [NotFound()|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L160] returns in files.cpp  There are a number of error cases in the [browse|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] and [read|https://github.com/apache/mesos/blob/0.15.0-rc4/src/files/files.cpp#L204] endpoints, I'd imagine one could change the javascript to generate bad requests which should be sufficient to test this :)"""
1210099_2,NO,"""Thanks Hari!"""
741066_1,NO,"""Ping?"""
741066_2,NO,"""Did you manage to create a test program?"""
741066_3,NO,"""It looks like there is an unencodable character."""
2547124_1,NO,"""JMX support will be implemented with the remoting project."""
545539_1,YES,"""cool, no worries."""
2269259_1,NO,"""As of the new log4j DSL this is not an issue"""
1865359_1,NO,"""Tested by submitter."""
1149665_1,NO,"""I just committed this."""
1149665_2,NO,"""Thanks, Amar - this was a long-drawn affair!"""
717914_1,NO,"""Fixed for exclusion: http://svn.apache.org/viewvc?view=revision&revision=1539249"""
288955_1,NO,"""Hi  Thanks for your help testing this stuff."""
288955_2,NO,"""I did a review and I found the problem is not on tomahawk."""
288955_3,NO,"""Really it is a side effect of the browser (IE 7 and IE 8)."""
288955_4,NO,"""In few words, onchange event is not published until the checkbox lost focus."""
288955_6,NO,"""I'll close this issue as won't fix, but anyway I commit the fix on tomahawk examples."""
310347_1,NO,"""89 and 90 look fine."""
376257_1,YES,"""Cool feature!  Performance:  - It looks like scripts are read from the resource loader and parsed again (eval) for every update request."""
2116246_1,NO,"""Yes, this was fixed through Yecht."""
2375072_1,NO,"""Should be fixed with DOXIA-390, I added your test case."""
2375072_2,NO,"""Thanks!"""
52899_1,NO,"""all history lost?"""
52899_2,NO,"""for example: https://github.com/hibernate/hibernate-core/commits/3.6/hibernate-testsuite/pom.xml https://github.com/hibernate/hibernate-core/commits/3.6/testsuite/pom.xml"""
420205_1,NO,"""Review board: https://reviews.apache.org/r/15335/"""
1131871_1,NO,"""I just committed this."""
1131871_2,NO,"""Thanks, Amar!"""
1447417_1,NO,"""patch reviewed and applied by Eoghan with r502283"""
1473434_1,NO,"""Extra javadoc added"""
260556_1,YES,"""Thanks Ram,  That seems like a definite improvement."""
260556_2,YES,"""Interesting that you decided not to detect the error based on finding two similarly-named operations."""
260556_3,NO,"""I wonder if there are any advantages to your way of doing it over mine, but I think yours will definitely work to detect the error cases I had in mine.  """
1556724_1,NO,"""Fair enough."""
705725_1,NO,"""Hello Bhumir,  I think Ivan is right - can you try to test your case with the complete version of log4php, not only the files I have mentioned."""
705725_2,NO,"""Thanks for you patience - this is a nasty issue."""
705725_3,NO,"""Cheers Christian"""
1947696_1,NO,"""committed r1296706."""
1048920_1,NO,"""both patches applied, looks good."""
2333436_1,NO,"""This never got into Indigo - pusihing for it to go into Juno."""
2255647_1,NO,"""I'm not convinced making GrailsApplication serializable is a good idea."""
2255647_2,NO,"""You ""workaround"" of making it transient is the correct solution. """
1544053_1,NO,"""It applies, thanks."""
1009987_1,NO,"""TestMultiColumnScanner has been committed to trunk."""
2110473_1,NO,"""it is fixed by r1358 in jbossweb  2.1.x."""
1415518_1,NO,"""Unsetting Fix Version on unassigned issues."""
1563950_1,NO,"""Excellent, the performance is much better."""
1563950_2,NO,"""Committed."""
677469_1,NO,"""Bulk close for 3.1"""
1936386_1,NO,"""[~lfryc], [~bleathem], [~ppitonak] Do you think guys that those page fragments methods which depend on JSON parsing - aka various {{setupFromWidget}} should throw {{UnsupportedOperationException}} till this issue is resolved ?"""
1936386_2,NO,"""IMHO not, as we can quite quickly implement this, right ?"""
1586131_1,NO,"""Applied patch with thanks to Oliver."""
383828_1,NO,"""Bulk close for Solr 1.4"""
803094_1,NO,"""Hi Oleg  Would you be able to review this one?"""
803094_2,NO,"""thanks asankha"""
2385607_1,NO,"""Yeah, this was a word which somebody had looked up in Dacco."""
2385607_2,NO,"""I saw 'acusament de recepció' in the GDLC but I wasn't certain what it was in English."""
2385607_3,NO,"""Perhaps 'acknowledgement slip' would be the most commonly used term in English?"""
1434805_1,NO,"""Applied the same fix as in issue 25001  http://cvs.apache.org/viewcvs.cgi/jakarta-commons/dbcp/src/java/org/apache/commons/dbcp/datasources/PerUserPoolDataSource.java?r1=1.10&r2=1.11&diff_format=h """
1343673_1,NO,"""Postponed to 2.0.0-RC1"""
1918526_1,NO,"""fixed by Shane."""
2268310_1,NO,"""Steve, can you clarify?"""
2268310_2,NO,"""I'm not seeing how including a dependency would alter the fundamental behavior of createLink() and createLinkTo() requiring a request object."""
816711_1,NO,"""Here are my thoughts about how it can be approached."""
855337_1,NO,"""Fine with me. """
2226346_1,NO,"""On the recommendation of Weinan"""
2127485_1,NO,"""Resolved in commit 5260 (patch by Vladimir Sizikov)"""
1615699_1,NO,"""Patch submitted."""
1615699_2,NO,"""Please review."""
1615699_3,NO,"""Thank you."""
1618006_1,NO,"""I filed bug # 42715 with ASF Bugzilla about the ant.version issue."""
426446_1,NO,"""Seems fine to me."""
578535_1,NO,"""Thanks for looking after this."""
578535_2,NO,"""I will be working to integrate this when I am back in CA."""
980981_1,NO,"""Thanks Andy."""
980981_2,NO,"""Added as a subtask [HBASE-6157] to this parent jira."""
980981_3,NO,"""Hope that should be fine."""
478251_1,NO,"""I added the PDType1CFont patch in revision 1425301"""
1807502_1,NO,"""Clocked asyncs are fixed in r19148."""
485706_1,NO,"""Since we will have another RC, we decided to include this change in 1.5.2."""
1125728_1,NO,"""Attaching patch which incorporates Hemanth's comments."""
1883953_1,NO,"""Documentation is still a bit lacking"""
1799586_1,NO,"""Don't absue the ticketing system"""
668048_1,NO,"""I committed {{BasicFunctionalityTest.testHTMLStrip()}} to branch_3x - it succeeds for me with no changes required."""
2165641_1,NO,"""The per invocation timeout facility has been added for the rmi and sslrmi transports."""
2165641_2,NO,"""Unit test: org.jboss.test.remoting.transport.rmi.timeout.RMIPerInvocationTimeoutTestCase."""
2540286_1,NO,"""Thanks for the answer Mohammad wrk."""
2540286_2,NO,"""Indeed this saved some time."""
887367_1,NO,"""Looks like this was fixed in HDFS-3966 (For branch-1, TestFileCreation should use JUnit4 to make assumeTrue work)."""
893309_1,NO,"""I'm envisioning something like `hdfs dfsadmin -fetchimage <local path>' which would use the existing GetImageServlet to download the fsimage over HTTP, saving it at <local path>."""
2131161_1,NO,"""I'm kinda dissapointed."""
2131161_2,NO,"""I'm using jruby.bat from jruby 0.9 and it works fine."""
248476_1,NO,"""applied Marnix's patch to trunk."""
1506060_2,NO,"""url: https://192.168.124.100/sdk/vimService, username: Administrator, password: C******"""
2277641_1,NO,"""Note, this used to work fine in 2.7, looking at ""git blame"" output it would seem the regression happened as Niels added support for 3D bboxes"""
1607244_1,NO,"""patch looks good."""
1607244_2,NO,"""+1 thanks Ivan."""
456364_2,NO,"""Koji Noguchi, I think this was fixed."""
456364_3,NO,"""I don't see the issue on trunk."""
456364_4,NO,"""Just realize that."""
456364_5,NO,"""Thanks!"""
456364_6,NO,"""Can you show me which jira fixed this?"""
456364_7,NO,"""I should have tested with trunk before creating this jira."""
456364_8,NO,"""I think I even tried with pig-0.11 to confirm the problem."""
1678217_1,NO,"""I'm sorry for the confusion."""
2036173_1,NO,"""Thanks Ittay."""
2036173_2,NO,"""Can you provide a little more context on this please...   1."""
2036173_3,NO,"""Under what runtime conditions are you seeing this.?"""
2036173_5,NO,"""2"""
2036173_6,NO,"""Would you have a test that we can use to reproduce?"""
1050624_1,NO,"""Verified."""
1050624_2,YES,"""It's OK."""
1050624_3,NO,"""Thanks very much!"""
1132629_1,NO,"""The -branch-18 patch does not apply to Hadoop 0.18.3."""
1132629_3,NO,"""The only definitions of ""OutputStream baseStream"" are in run(), copyBlock(), and readBlock()."""
1132629_5,NO,"""Raghu, am I correct here?"""
1723915_1,NO,"""Resolving the issue as the patch was applied to Airavata trunk."""
658099_1,NO,"""I see FilteringTokenFilter has a similar first token pos incr fixup, so this problem is handled in at least one other filter."""
658099_2,NO,"""I'll take a broader look tomorrow. """
527415_1,NO,"""Jacques, if you create separate issues for the erros (icluding the logs) I can take a look them."""
527415_2,NO,"""Thanks for your vote."""
527415_3,NO,"""Any other opinions about the patch?"""
1720530_1,NO,"""+1 for the patch."""
1720530_2,NO,"""Committed to trunk."""
1720530_3,NO,"""Thanks Arpit!"""
1191390_1,NO,"""I think your logic is right."""
1191390_2,NO,"""This is what I understand."""
1191390_3,NO,"""1"""
1191390_4,NO,"""FileSystemView is the user file system view so it can have canDelete() and canRead() methods ..... this is fine."""
1191390_5,NO,"""2"""
1191390_6,NO,"""FileSystemView can have user object to indicate whose file system view it is representing."""
1191390_7,NO,"""3"""
1191390_8,NO,"""In that case, caching will be at the FileSystemView level (not at FileObject level)."""
1191390_9,NO,"""Logically this is also fine."""
1191390_10,NO,"""NativeFileSystemView represents the underlying OS file system view - no more no less."""
1191390_11,NO,"""Caching is a specialized function."""
1191390_12,NO,"""So if necessary we can add another FileSystemManager implementation which will support caching."""
1191390_13,NO,"""But it may not be appropriate to add this in NativeFileSystem classes."""
1191390_14,NO,"""So the action items: 1. canDelete(), canRead() and canWrite() will be moved to FileSystemView from FileObject.  """
1830169_1,NO,"""Please review and close out if appropriate."""
1043193_1,NO,"""This issue has been fixed by the Harmony-5834."""
1043193_2,NO,"""The testcase is helpful for ArrayList."""
1043193_3,NO,"""Thanks very much for the contribution."""
1043193_4,NO,"""The fixing is available in all builds after r658561."""
587137_1,NO,"""solved in subversion repository as of r818942."""
587137_2,NO,"""patch applied with slight changes thanks for the report and thanks for the patch"""
942679_1,NO,"""Thanks for the patch Gustavo."""
942679_2,NO,"""I applied to 0.95 and trunk."""
1821302_1,NO,"""I thought there was already a (Hibernate specific?)"""
1821302_3,NO,"""Some property which points to a ""DDL file""."""
1821302_4,NO,"""It might have meant to create a DB schema, but perhaps you can just use it to do whatever migration activity that you are looking for? """
1680193_1,NO,"""Please apply the attached patch by doing the following:  1."""
1680193_2,NO,"""Add the new file modules\java2wsdl\src\test\java\org\apache\tuscany\tools\java2wsdl\generate\ExampleService.java 2."""
1680193_3,NO,"""Apply the changes in patch1658 3."""
1680193_4,NO,"""Unzip ws-void-args-return under the itest directory 4."""
1680193_5,NO,"""Update the pom for itest to include ws-void-args-return  This patch fixes TUSCANY-1658 and TUSCANY-1653, and add an itest to verify the fix."""
1680193_6,NO,"""It also includes a corresponding change in java2wsdl to handle the two-way void return case correctly."""
1659339_1,NO,"""Applied patch."""
1659339_2,NO,"""Thanks!"""
854145_1,NO,"""+1, looks good. """
1025268_1,NO,"""One final note, the error handling should have its own JIRA so that it is addressed one day?"""
1025268_2,NO,"""Oh, and that wiki page for the shell is slightly formatted wrong by the looks, it changes to cursive/italics and stays until the end."""
1025268_3,NO,"""And the .irbrc sample output has no line breaks and makes it difficult to read it."""
877499_2,NO,"""Fix race conditions in Balancer."""
877499_3,NO,"""Contributed by Junping Du (szetszwo: http://svn.apache.org/viewcvs.cgi/?root=Apache-SVN&view=rev&rev=1532932) * /hadoop/common/trunk/hadoop-hdfs-project/hadoop-hdfs/CHANGES.txt * /hadoop/common/trunk/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/balancer/Balancer.java """
2065257_1,NO,"""Applied the patch to implement Workspace.move"""
234857_1,NO,"""We pretty much already had the interface we wanted for this (IFixedLocationResourceStream)."""
234857_2,NO,"""I only needed to let MarkupResourceStream also implement it."""
234857_3,NO,"""And then MarkupCache uses that interface to checkout what the actual file is  I dont think we will get IResourceStream implementation that are not File or URL and if we do then we fallback on the cachekey only approache."""
234857_4,NO,"""It seems to work fine for me when i test locally, the markup is only created once per fixed location and then access through  cachekey -> locationstring -> markup  So if locationString doesn't work we get this:  cachekey -> cachekey -> markup  But i guess that is a very small percentage if there is even 1 on this planet...  should we include this into 1.3.2?"""
1049100_1,NO,"""Thanks Tatyana - the third patch was applied to BTI branch 2.0 at r552655."""
1049100_2,NO,"""Please check that the patch was applied as you expected and close the issue if everything is OK for you."""
1899200_1,NO,"""Sebastian, as Sonar calls the cobertura maven plugin there is not much we can do."""
1899200_2,NO,"""Until the patch gets applied, you might want to use Emma as coverage engine with the Sonar Emma Plugin (or Clover, but it is free only for a month)"""
2146300_1,NO,"""Hi Matt,  Encrypting the serialized component tree will not solve the problem of stale view state."""
2146300_2,NO,"""The Sun JSF-RI team have implemented a fix for this issue."""
2146300_3,NO,"""It will be available in 1.2_05."""
2146300_4,NO,"""See the following link for more info:  https://javaserverfaces.dev.java.net/issues/show_bug.cgi?id=612  Thanks, Ian"""
1863393_1,NO,"""the configuration in the POM works fine with 2.4.3."""
2323091_1,NO,"""Patch applied on 2.1.x, 2.2.x and trunk"""
385042_1,NO,"""Just an update:  # SOLR-1131: aka poly fields is almost ready to go."""
385042_2,NO,"""Please review."""
385042_3,NO,"""# SOLR-1297: sort by function query just needs review and then can be committed."""
385042_4,NO,"""After that, we can add in the Cartesian Tier indexing and the Cartesian Tier QParserPlugin (after a little re-write)."""
385042_5,NO,"""Then we need pseudo-fields and we likely  want to hook in a per request function cache (maybe)"""
1423534_1,YES,"""Hi Suran,  The new catalogs_b.patch looks very good."""
1423534_2,NO,"""It will need another round or two of adjusting but it is definitely looking solid."""
1423534_3,NO,"""I have applied the patch and am running regression tests now."""
1423534_4,NO,"""I will post my results when the tests finish."""
1423534_5,NO,"""I have some comments on the new patch:  PermDescriptor  o You should remove the permUUID field from this class since it shadows the oid field in the superclass."""
1423534_6,NO,"""In my experience, this kind of shadowing always causes bugs in the future because it is so easy to lose track of which copy of the redundant field is being used."""
1423534_7,NO,"""So the constructor for this class should call setUUID( permUUID ) rather than stuffing the shadowing field via ""this.permUUID = permUUID""."""
1423534_8,NO,"""o Once you do that, you can get rid of the getUUID(), setUUID(), and getObjectID() methods in this class."""
1423534_9,NO,"""o I have reservations about the second constructor for this class (the one which is used to create a key descriptor rather than a full-fledged permissions descriptor)."""
1423534_10,NO,"""However, I see that you are following the data dictionary patterns for the other permissions descriptors."""
1423534_11,NO,"""I think you are right to follow the existing patterns."""
1423534_12,NO,"""But we should put a sticky note on our brains to remind ourselves to clean up this pattern in the future--partially initialized data is brittle."""
1423534_13,NO,"""This is something we can revisit when we collapse all of the permissions catalogs into the master catalog which you are creating."""
1423534_14,NO,"""Don't worry, that's another project and not part of the sequence generator work."""
1423534_15,NO,"""SYSSEQUENCESRowFactory  o I think that you should flip the order of the keys in the second index."""
1423534_16,NO,"""That is, the key order should be ( schemaID, sequenceName ) rather than ( sequenceName, schemaID )."""
1423534_17,NO,"""This will speed up the check in DataDictionaryImpl.isSchemaEmpty()."""
1423534_18,NO,"""But maybe you have a use for an index with key order ( sequenceName, schemaID ) which I'm not seeing."""
1423534_19,NO,"""If so, then I would recommend adding a third index."""
1423534_20,NO,"""Note that if you swap the key order, then you will need to make a corresponding change to DataDictionaryImpl.getSequenceDescriptor(String, SchemaDescriptor)   o I think that buildColumnList() should return an array of 10 column descriptors, one for each column in the table."""
1423534_21,NO,"""See, for instance, the corresponding method in SYSALIASESRowFactory."""
1423534_22,NO,"""SYSROLESRowFactory  o As with SYSSEQUENCESRowFactory, I think that buildColumnList() should return a larger array, one cell for each column in the table."""
1423534_23,NO,"""DataDictionary  o The header comment for getPermDescriptor() does not seem to describe the method."""
1423534_24,NO,"""EmptyDictionary  o I think that you can remove the stub for dropSequenceDescriptor(String, TransactionController) because you have removed this method from the DataDictionary interface."""
1423534_25,NO,"""DataDictionaryImpl  o The header comments on getUncachedPermDescriptor() getPermDescriptor(), and dropAllPermDescriptors() look like they were copied from pre-existing methods, so they should be revised to describe the new methods."""
1423534_26,NO,"""Thanks, -Rick """
425267_1,NO,"""See previous comments for earlier commit."""
425267_2,NO,"""This one fixes the end-date issue in the comment bean classes: URL: http://svn.apache.org/viewvc?rev=782269&view=rev  And that resolves this issue in the trunk."""
425267_3,NO,"""Thanks Greg! """
688399_1,NO,"""Hey Chris,you just moved the files right?!"""
688399_2,NO,"""Vinicus patch only includes a single file (the failing junit), all Uwe need to do is to apply the patch to the moved file, is that correct?"""
21301_1,NO,"""Also applies to the 4.x series"""
1946907_1,NO,"""The behaviour still occurs in the last snapshot using both Mojarra 2.1 or MyFaces."""
1946907_2,NO,"""Attribute 'width' works fine."""
1014458_1,YES,"""Nice feature, lars!!"""
1014458_2,NO,"""Would be nice to have a batch/list functionality as well, like we have for deletes/puts."""
1014458_3,NO,"""Are there any (future?)"""
1014458_4,NO,"""plans to have a multi- version of the atomicMutation?"""
480162_1,NO,"""It looks like the problem originates in PDFBOX-11."""
480162_2,NO,"""Many CID mappings are expressed as ranges, which the code explodes into individual Integer->String pairs."""
480162_3,NO,"""This causes pretty big data structures as many of our CMaps cover 65k possible mappings!"""
480162_4,NO,"""We should use a more efficient in-memory representation for such range mappings."""
1836207_1,NO,"""In the same pc I have a outlook client and It work fine, the problem is with xplanner, how can I  configurate xplanner for send mails ?"""
1836207_2,NO,"""Thanks"""
2516675_1,NO,"""ok, I'm looking into this."""
280697_1,NO,"""Okay reviewed and tested patch with sqlite3 and bdb on trunk."""
280697_2,NO,"""One minor correction to configure without sqlite3."""
280697_4,NO,"""#NAME?"""
2192201_1,NO,"""Have a look at hibernate.common.xml"""
412291_1,NO,"""Hi David,  This helps me understand what you were talking about - thanks!"""
412291_2,NO,"""(Things weren't as clear at 2am ;))    Yes, we should probably definitely be removing the ThreadLocal entirely."""
412291_3,NO,"""I'll make those changes as soon as I can."""
412291_4,NO,"""#NAME?"""
766227_1,NO,"""Patch applied in trunk."""
766227_2,NO,"""I have added some buttons to help put variables and patterns."""
766227_3,NO,"""Thank you for your contribution."""
1633444_1,NO,"""applies to trunk, too"""
1114706_2,NO,"""Also #3 seems to be fairly simple with a single ""around"" advice in aspectj and a couple of lines for ajc target in build.xml."""
1114706_3,NO,"""Why use an ad-hoc script that's known (according Erik himself) to have false positive that require manual inspection (which is also not part of the version controlled source tree), when you we have a built-in (aspectj*.jars are already included as build/runtime dependencies) tool specifically for such tasks?"""
1114706_4,NO,"""You can do this for info messages too for more performance when that is off."""
1114706_5,NO,"""There are no extra lines of code or maintenance; it is the simplest solution."""
1114706_6,NO,"""As long as the change is applied at build time, I don't see any real drawback.  """
360149_1,NO,"""Ah, ok ... thanks for the heads up."""
360149_2,NO,"""There's a note on the main page about these scripts, but you're right: nothing obvious in some of hte ""sub pages""  I'll take a stab at clarifying."""
1427702_1,NO,"""Changes to the test look good, and your method for finding which are right/wrong is correct."""
1427702_2,NO,"""I would advise that a good thing to do once you have fixed this issue is to then perform a similar test modification for setting a valid value and using batching."""
1673444_1,NO,"""I've started to work towards support for visualising services and cascading configuration."""
1673444_2,NO,"""The changes in this patch aren't a complete solution but they're free-standing give basic service visualisation and shared configuration support."""
1673444_3,NO,"""I've introduced a decorator framework for relationships so we can draw the service triangles (or package names)."""
1673444_4,NO,"""The service handling will need to be updated slightly once we're not working from the DummyInfoProvider."""
1673444_5,NO,"""Handling of services which aren't consumed and services which are consumed by multiple bundles is pretty weak."""
1673444_6,NO,"""I've also started to add cascading configuration."""
1673444_7,NO,"""I've added a Theme class and a ComponentAppearance class which takes defaults from the theme and allows them to be over-ridden."""
1673444_8,NO,"""ComponentAppearances will also inherit from one another when we have nested components (like a bundle inside an application)."""
1673444_9,NO,"""I've only switched the ComponentColorElement (which was the ComponentColorProperty) over to use the new configuration so far, but I'll switch the other elements over to using the new configuration next."""
1673444_10,NO,"""In the new version, elements have two methods - render(), which draws them, and apply() which  initialises shared properties like colour."""
1673444_11,NO,"""This allows for a two-phase rendering."""
1673444_12,NO,"""Apply isn't the best name but we're already using update(), so suggestions welcome."""
1673444_13,YES,""":)  I've renamed ComponentColorProperty to be ComponentColorElement and RelationshipAggregation to TwistieAggregation."""
1673444_14,NO,"""I've also moved RelationshipElement to the elements namespace."""
1673444_15,NO,"""These are all svn file deletions which will need to be done by hand when applying the hand."""
1959675_1,NO,"""Applied patch"""
2130073_1,YES,"""Looks like this is fixed :)"""
766038_1,YES,"""Version 2.2.0RC3 is fine."""
1754304_1,YES,"""Sounds like a good idea."""
1754304_2,NO,"""Would anyone have time to put together a pull request?"""
1581490_1,NO,"""Hi Preben,  I just applied the your patch with a minor modification on FtpConsumerWithCharsetTest.testConsumerWithCharset to use UTF_8 charset by default."""
1581490_2,NO,"""For the CAMEL-3787, I think the key should be on the ftp client configure to find out right charset that the server is using."""
804555_1,NO,"""> MultipartEntity entity = new MultipartEntity(HttpMultipartMode.BROWSER_COMPATIBLE);   Use strict mode instead of browser compatibility."""
1212896_1,NO,"""936-2 wasn't patching correctly against the latest flume-728 so here's an updated patchfile now that 935 is available."""
1212896_2,NO,"""Tests pass, but there is some weirdness going on with rat failing on licenses because it tries to examine the surefire reports..."""
408618_1,NO,"""Thanks for supplying the patch."""
408618_2,NO,"""I have applied it in Rev."""
408618_4,NO,"""Please close this bug, if this is ok for you."""
259521_1,NO,"""I showed my interest on this idea, in the dev-mailing list, and currently started to explore the requirements and a design. """
2086495_1,NO,"""Applied Patch.."""
2086495_2,NO,"""Thanks"""
297441_1,NO,"""OK, will open the issue with Solr/Lucene."""
297441_2,YES,"""Many thanks for your help."""
1114268_1,NO,"""This patch has been around for a while."""
1114268_2,NO,"""Does this applies to 0.22 trunk or 0.23 trunk?"""
1767428_1,NO,"""Thanks."""
1767428_2,NO,"""I found the note in the manual about @Resource and that fixes it."""
1767428_3,NO,"""At this point I'd suggest  peppering the docs with references to @Resource wherever it discusses autowiring things or about collections."""
1767428_4,NO,"""E.g., ""note: if you're trying to auto wire a collection with annotations you'll need to use @Resource instead of @Autowired""."""
1673495_1,NO,"""patch committed in rev 942983, thanks!"""
258148_1,NO,"""I looked at all the TODO's in uimaj-core and found only one Sofa-related exception that needed update."""
258148_2,NO,"""Fixed it's foot."""
1605030_1,NO,"""Patch applied."""
1605030_2,YES,"""Thank you!"""
1605030_3,NO,"""boisvert@sixtine:~/svn/buildr-trunk$ svn commit -m ""BUILDR-283: Misleading documentation on env."""
1605030_4,NO,"""variables (Alexis Midon)"" Sending        doc/settings_profiles.textile Transmitting file data ."""
1605030_5,NO,"""Committed revision 816738. """
1327335_1,NO,"""The attached patch fixes two problems:   * the first one which happen when the class is loaded from the boot classloader (in which case, we now use the system classloader to load the enclosing class)   * the second one which is the fact that all kind of linkage errors can happen when loading the class and this would really disturb the classloader correct behavior"""
747246_1,NO,"""Could you please verify and/or adapt your patch against the current version at http://svn.apache.org/repos/asf/commons/proper/jcs/branches/generics-interface I was not able to apply your patch there."""
1814664_1,NO,"""A potentially legitimate use case of a {{set}} without an {{apply}} is a builder class that should not be accessed until the building is complete, at which point the internal state will be accessed directly to produce the final result of some type."""
1814664_2,NO,"""Such a class does not really need an {{apply}} method."""
1814664_3,NO,"""However, as a tactical decision imposed by the implementation of the typechecker, we will require a matching {{apply}} method for every {{set}} method, and will reassess this issue later in the context of a possible typechecker redesign."""
1961214_1,NO,"""Pull request available here:  https://github.com/SpringSource/spring-roo/pull/8  The changes are minor."""
1961214_2,YES,"""I've tested them out and everything is fine."""
2452643_1,NO,"""I discovered that it works fine with command line."""
2452643_2,NO,"""But it does not work when I try it using maven integration plugin for eclipse."""
2452643_3,NO,"""I have open a ticket on their side: http://jira.codehaus.org/browse/MNGECLIPSE-1054 """
2423462_1,NO,"""I would rather not have specific vendor JDK names listed in there if can be avoided anyway."""
2423462_2,NO,"""Not sure when it was added."""
2423462_3,NO,"""worth investigating."""
1083704_1,NO,"""Committed to branch-2.1-beta, branch-2, and trunk."""
1083704_2,NO,"""Thanks for the patch André!"""
895562_1,NO,"""+1 the branch-1 patch looks good."""
1513373_1,NO,"""This reviewable, and I think also committable."""
726974_1,NO,"""Thanks for the patch."""
726974_2,NO,"""Committed to 0.8 after reverting the change in system_test/ (the consumer property file there is used for an 0.7 consumer)."""
1069635_1,NO,"""Verified, patch applied as expected."""
1412146_1,NO,"""Dyre, thanks for your comments."""
1412146_2,NO,"""I have made a new patch, derby-2108-v4.diff, which have incorporated (most of) your commets."""
1412146_3,NO,"""I think I'm ready for commit soon."""
1412146_4,NO,"""I did a change to BULIDING.txt adding ${j14lib}/security.jar to java14compile.classpath in the description of how to build with IBM JDK."""
1412146_5,NO,"""I have not verified that it works and hope someone would confirm that it's correct."""
533296_1,NO,"""Jacopo,  Thanks for diving in a pointing Scott at the appropriate screens."""
533296_2,NO,"""David,  I completely agree that providing more intelligence in the PO creation process would be very helpful, especially for larger businesses."""
533296_3,NO,"""I can just about cope with the amount of manual intervention required, but in the not too distant future I can see the need for some of the rules you suggest."""
533296_4,NO,"""The idea of consolidating POs (or SOs, I guess) came mainly because I end up having multiple small POs for some of my suppliers."""
533296_5,NO,"""However, I also run into the opposite problem."""
533296_6,NO,"""For my larger suppliers, I will often have a 100 or more requirements built up."""
533296_7,NO,"""Since the ""Approved Requirements"" screen paginates the requirements, I'll end up generating multiple orders for the same (large) supplier, simply because the application operates a page at a time."""
533296_8,NO,"""This annoys my suppliers a bit."""
533296_9,NO,"""I guess the obvious thing to do is to go in and reconfigure the pagination so it doesn't (paginate), but if we had the ability to add items to existing POs then you could still use the pagination mechanism and build up the PO page-by-page (quite handy if your working through  your POs during less busy times of the day).  """
1489050_1,NO,"""This should have been fixed by commit 26a5b76ee6b77909a7b8d5b00924f12e1671373d."""
1489050_2,NO,"""Verified on my vmware setup, extract volume is working fine now."""
680599_1,NO,"""I did that first, but then remembered that when I did that in the past, people were unable to apply my patches, w/o doing the svn move themselves."""
680599_2,NO,"""Anyway, for this file it's not really important I think - a very simple and tiny file, w/ no history to preserve?"""
